GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000173868	17	47300724	47308128	1	1	54850040	3.226	0.00062758	PHOSPHO1
ENSG00000198740	17	47366568	47439835	106	11	54850040	4.0874	2.181e-05	ZNF652
ENSG00000262039	17	47448102	47554350	144	23	54850040	5.5127	1.7671e-08	RP11-81K2.1
ENSG00000167085	17	47481414	47492246	13	4	54850040	4.2877	9.0272e-06	PHB
ENSG00000064300	17	47572655	47592379	9	6	54850040	4.8456	6.3119e-07	NGFR
ENSG00000182575	17	47653220	47661189	2	1	54850040	2.8348	0.0022925	NXPH3
ENSG00000121067	17	47676246	47755596	26	18	54850040	5.7261	5.1394e-09	SPOP
ENSG00000121073	17	47778305	47786376	2	1	54850040	2.0196	0.021712	SLC35B1
ENSG00000121104	17	47787694	47866542	28	21	54850040	6.2762	1.7344e-10	FAM117A
ENSG00000136504	17	47865917	47906458	18	12	54850040	5.1703	1.1684e-07	KAT7
ENSG00000176358	17	47915671	47925379	5	3	54850040	2.7452	0.0030238	TAC4
ENSG00000108813	17	48046334	48052321	2	1	54850040	1.701	0.044475	DLX4
ENSG00000064195	17	48067369	48072588	6	2	54850040	1.8995	0.028748	DLX3
ENSG00000005884	17	48133332	48167845	13	10	54850040	4.8095	7.5668e-07	ITGA3
ENSG00000005882	17	48172101	48189516	6	3	54850040	2.4032	0.0081261	PDK2
ENSG00000167100	17	48187404	48207246	8	5	54850040	3.7656	8.3065e-05	SAMD14
ENSG00000108819	17	48211104	48227991	12	5	54850040	3.0115	0.0012998	PPP1R9B
ENSG00000108823	17	48241575	48253292	6	4	54850040	3.8888	5.0371e-05	SGCA
ENSG00000108821	17	48260650	48278993	9	5	54850040	2.9501	0.0015883	COL1A1
ENSG00000167105	17	48348767	48358844	3	2	54850040	2.8507	0.002181	TMEM92
ENSG00000015532	17	48423453	48440499	6	4	54850040	3.7446	9.0331e-05	XYLT2
ENSG00000108826	17	48445218	48450575	4	2	54850040	2.4376	0.0073916	MRPL27
ENSG00000154920	17	48450581	48458844	4	2	54850040	3.0643	0.0010908	EME1
ENSG00000108829	17	48452420	48474914	9	6	54850040	3.7209	9.9254e-05	LRRC59
ENSG00000167107	17	48503519	48552206	17	13	54850040	6.0464	7.408e-10	ACSF2
ENSG00000136457	17	48541857	48546327	2	1	54850040	1.9828	0.023694	CHAD
ENSG00000136444	17	48556161	48563336	3	2	54850040	2.168	0.015079	RSAD1
ENSG00000136449	17	48585745	48608862	12	8	54850040	4.359	6.5335e-06	MYCBPAP
ENSG00000049283	17	48609904	48621111	7	5	54850040	5.2686	6.8716e-08	EPN3
ENSG00000006282	17	48620419	48633213	6	4	54850040	3.7676	8.2407e-05	SPATA20
ENSG00000006283	17	48638429	48704835	47	22	54850040	4.5421	2.7853e-06	CACNA1G
ENSG00000108846	17	48712138	48769613	26	8	54850040	2.9519	0.0015791	ABCC3
ENSG00000154945	17	48770551	48785285	2	1	54850040	2.3167	0.010259	ANKRD40
ENSG00000108848	17	48796905	48833574	12	8	54850040	3.8143	6.8296e-05	LUC7L3
ENSG00000173714	17	48912011	48919709	2	1	54850040	1.6758	0.046893	WFIKKN2
ENSG00000141232	17	48939584	48945339	2	1	54850040	2.673	0.0037589	TOB1
ENSG00000008294	17	49039535	49198226	51	35	54850040	7.144	4.5342e-13	SPAG9
ENSG00000239672	17	49230897	49239789	4	2	54850040	2.4844	0.0064888	NME1
ENSG00000243678	17	49230920	49249108	10	6	54850040	3.762	8.429e-05	NME1-NME2
ENSG00000011052	17	49230951	49249105	10	6	54850040	3.762	8.429e-05	NME2
ENSG00000011258	17	49254786	49337524	41	27	54850040	5.327	4.9927e-08	MBTD1
ENSG00000011260	17	49337889	49375297	21	8	54850040	3.2528	0.00057143	UTP18
ENSG00000154975	17	49707674	50237377	241	101	54850040	6.1956	2.9034e-10	CA10
ENSG00000226364	17	50939481	50976948	12	9	54850040	4.6365	1.7715e-06	AC102948.2
ENSG00000141198	17	52976748	53039310	113	7	54850040	2.9588	0.0015444	TOM1L1
ENSG00000166260	17	53029263	53046146	28	3	54850040	2.8898	0.0019276	COX11
ENSG00000166263	17	53046088	53241646	187	11	54850040	2.2778	0.01137	STXBP4
ENSG00000108924	17	53342373	53402426	38	17	54850040	4.405	5.2898e-06	HLF
ENSG00000108960	17	53469974	53499353	11	8	54850040	5.2014	9.8872e-08	MMD
ENSG00000166292	17	53796988	53809482	4	2	54850040	2.7297	0.0031696	TMEM100
ENSG00000141179	17	53828340	53920191	43	21	54850040	3.7976	7.3055e-05	PCTP
ENSG00000153930	17	54188319	54589020	184	49	54850040	4.1685	1.5333e-05	ANKFN1
ENSG00000214226	17	54869274	54916134	15	11	54850040	4.8556	5.9997e-07	C17orf67
ENSG00000153933	17	54911460	54946036	13	9	54850040	4.2937	8.7874e-06	DGKE
ENSG00000121060	17	54965270	54991399	17	11	54850040	4.1077	1.9984e-05	TRIM25
ENSG00000121058	17	55015548	55038415	19	7	54850040	2.9083	0.0018172	COIL
ENSG00000121064	17	55055466	55084129	22	4	54850040	2.1588	0.015433	SCPEP1
ENSG00000121057	17	55162453	55198710	22	12	54850040	3.9852	3.3714e-05	AKAP1
ENSG00000153944	17	55333212	55762046	262	100	54850040	6.7523	7.2736e-12	MSI2
ENSG00000181610	17	55916842	55927417	11	4	54850040	3.3213	0.00044802	MRPS23
ENSG00000180891	17	55938604	56032684	64	21	54850040	3.3529	0.0003998	CUEDC1
ENSG00000136451	17	56048910	56065620	7	4	54850040	3.0891	0.0010037	VEZF1
ENSG00000266086	17	56066399	56082614	18	4	54850040	2.3325	0.009837	RP11-159D12.5
ENSG00000136450	17	56080721	56084707	2	1	54850040	2.3925	0.0083664	SRSF1
ENSG00000264364	17	56160776	56172897	4	2	54850040	2.8463	0.0022113	DYNLL2
ENSG00000141194	17	56232494	56233517	3	2	54850040	2.2971	0.010806	OR4D1
ENSG00000121053	17	56270098	56282535	9	3	54850040	2.7175	0.0032888	EPX
ENSG00000011143	17	56282803	56296966	11	3	54850040	2.3506	0.0093714	MKS1
ENSG00000167419	17	56295909	56345879	45	10	54850040	2.8855	0.0019539	LPO
ENSG00000005381	17	56347217	56358296	5	3	54850040	3.1361	0.00085611	MPO
ENSG00000005379	17	56378592	56406152	8	5	54850040	3.6758	0.00011853	BZRAP1
ENSG00000213246	17	56422539	56430454	1	1	54850040	1.7597	0.039229	SUPT4H1
ENSG00000108375	17	56429861	56494956	20	14	54850040	5.8859	1.9791e-09	RNF43
ENSG00000176160	17	56497528	56565745	17	13	54850040	5.3986	3.3583e-08	HSF5
ENSG00000108389	17	56566898	56595266	5	3	54850040	3.2356	0.00060686	MTMR4
ENSG00000108387	17	56597611	56618179	12	9	54850040	4.9947	2.9466e-07	SEPT4
ENSG00000121101	17	56634039	56769416	49	30	54850040	6.2347	2.2629e-10	TEX14
ENSG00000108384	17	56769934	56811703	12	8	54850040	4.8945	4.9269e-07	RAD51C
ENSG00000175175	17	56833230	57058983	69	36	54850040	4.9681	3.38e-07	PPM1E
ENSG00000108395	17	57059999	57184282	58	19	54850040	3.466	0.00026409	TRIM37
ENSG00000182628	17	57187312	57232630	14	9	54850040	4.8259	6.9683e-07	SKA2
ENSG00000068489	17	57232860	57282066	27	9	54850040	3.1863	0.00072058	PRR11
ENSG00000265303	17	57274927	57292587	4	2	54850040	3.0747	0.0010534	CTD-2510F5.6
ENSG00000167447	17	57286761	57292608	1	1	54850040	1.8426	0.032693	SMG8
ENSG00000153982	17	57297828	57353328	12	8	54850040	4.8899	5.0441e-07	GDPD1
ENSG00000175155	17	57409050	57479090	33	23	54850040	6.4305	6.36e-11	YPEL2
ENSG00000108406	17	57642886	57685706	10	6	54850040	3.8335	6.3156e-05	DHX40
ENSG00000141367	17	57697219	57773671	19	14	54850040	4.9349	4.0094e-07	CLTC
ENSG00000141378	17	57751997	57784987	9	6	54850040	4.5121	3.2099e-06	PTRH2
ENSG00000062716	17	57784553	57919616	47	33	54850040	7.6635	9.0483e-15	VMP1
ENSG00000108423	17	57936851	57970304	12	8	54850040	4.235	1.1426e-05	TUBD1
ENSG00000108443	17	57970447	58027925	29	20	54850040	5.5737	1.2471e-08	RPS6KB1
ENSG00000267318	17	58018269	58050462	11	7	54850040	3.8615	5.6346e-05	RP11-178C3.1
ENSG00000189050	17	58029601	58042122	5	3	54850040	2.6873	0.0036019	RNFT1
ENSG00000068097	17	58120555	58156292	7	4	54850040	3.9143	4.5342e-05	HEATR6
ENSG00000167434	17	58227297	58248260	10	7	54850040	5.4911	1.9968e-08	CA4
ENSG00000170832	17	58256455	58499831	89	52	54850040	6.2339	2.2748e-10	USP32
ENSG00000141371	17	58469790	58508782	9	6	54850040	4.5515	2.6633e-06	C17orf64
ENSG00000062725	17	58520520	58603580	65	8	54850040	2.2148	0.013388	APPBP2
ENSG00000267772	17	58641908	58663984	5	3	54850040	3.5879	0.00016665	RP11-15E18.4
ENSG00000170836	17	58677544	58741849	30	17	54850040	4.9141	4.4603e-07	PPM1D
ENSG00000141376	17	58754814	59470199	323	120	54850040	7.7126	6.1622e-15	BCAS3
ENSG00000121068	17	59477257	59486827	2	1	54850040	2.7768	0.0027446	TBX2
ENSG00000121075	17	59529765	59562471	20	14	54850040	5.5612	1.3394e-08	TBX4
ENSG00000136492	17	59758627	59940882	78	47	54850040	6.4448	5.789e-11	BRIP1
ENSG00000108506	17	59942731	60005377	32	13	54850040	3.761	8.4603e-05	INTS2
ENSG00000108510	17	60019966	60142643	76	41	54850040	5.3541	4.3e-08	MED13
ENSG00000270033	17	60349848	60360276	5	3	54850040	3.0137	0.0012904	RP11-51L5.7
ENSG00000172421	17	60447579	60493837	21	15	54850040	4.9432	3.8418e-07	EFCAB3
ENSG00000087995	17	60501228	60527454	10	4	54850040	2.4811	0.0065491	METTL2A
ENSG00000146872	17	60536019	60692842	62	38	54850040	5.8277	2.8097e-09	TLK2
ENSG00000011028	17	60704762	60770958	32	9	54850040	2.4738	0.0066838	MRC2
ENSG00000173838	17	60778675	60885705	65	19	54850040	3.3597	0.00039009	MARCH10
ENSG00000170921	17	61086917	61505060	173	94	54850040	7.7422	4.885e-15	TANC2
ENSG00000008283	17	61509665	61523739	8	4	54850040	3.3891	0.00035065	CYB561
ENSG00000159640	17	61554422	61599205	36	12	54850040	3.7435	9.0729e-05	ACE
ENSG00000264813	17	61562184	61599209	29	9	54850040	3.4758	0.00025466	ACE
ENSG00000173826	17	61600695	61626338	19	11	54850040	4.3734	6.1166e-06	KCNH6
ENSG00000136485	17	61627822	61671639	30	10	54850040	3.2972	0.00048822	DCAF7
ENSG00000136463	17	61678231	61685725	3	1	54850040	1.8249	0.034008	TACO1
ENSG00000198909	17	61699775	61773663	36	24	54850040	6.0802	6e-10	MAP3K3
ENSG00000136490	17	61773262	61778532	4	2	54850040	2.7183	0.0032807	LIMD2
ENSG00000266173	17	61780192	61819330	15	9	54850040	3.734	9.4218e-05	STRADA
ENSG00000125695	17	61780205	61829457	21	12	54850040	3.8871	5.0726e-05	RP11-51F16.8
ENSG00000108588	17	61822610	61853711	24	16	54850040	4.5099	3.2429e-06	CCDC47
ENSG00000198231	17	61850963	61896677	28	21	54850040	6.4218	6.7355e-11	DDX42
ENSG00000108592	17	61896793	61907372	9	5	54850040	3.4961	0.00023604	FTSJ3
ENSG00000087191	17	61904512	61909379	3	2	54850040	2.627	0.0043074	PSMC5
ENSG00000108604	17	61909444	61920425	4	2	54850040	3.1577	0.00079507	SMARCD2
ENSG00000213218	17	61949372	61951126	2	1	54850040	2.8567	0.0021404	CSH2
ENSG00000136487	17	61957578	61959295	2	1	54850040	1.7764	0.037831	GH2
ENSG00000204414	17	61986957	61996198	8	5	54850040	4.2116	1.2678e-05	CSHL1
ENSG00000259384	17	61994560	61996179	2	1	54850040	1.7921	0.036558	GH1
ENSG00000007314	17	62015914	62050278	18	12	54850040	5.0322	2.4248e-07	SCN4A
ENSG00000224383	17	62075711	62081664	1	1	54850040	3.6714	0.00012063	C17orf72
ENSG00000108622	17	62079954	62097994	10	7	54850040	4.7809	8.7261e-07	ICAM2
ENSG00000178607	17	62116502	62208179	42	16	54850040	3.6832	0.00011516	ERN1
ENSG00000136478	17	62224587	62340661	49	25	54850040	5.3975	3.3779e-08	TEX2
ENSG00000271605	17	62461569	62464760	3	2	54850040	2.458	0.0069848	MILR1
ENSG00000256525	17	62473902	62493154	13	6	54850040	3.0961	0.00098058	POLG2
ENSG00000108654	17	62495734	62504317	4	2	54850040	2.7599	0.0028908	DDX5
ENSG00000258890	17	62502706	62538579	13	10	54850040	5.1347	1.4131e-07	CEP95
ENSG00000108854	17	62538413	62658186	35	26	54850040	6.92	2.2578e-12	SMURF2
ENSG00000176809	17	62850430	62915598	15	11	54850040	5.9008	1.8083e-09	LRRC37A3
ENSG00000120063	17	63006833	63052957	28	17	54850040	5.4083	3.1809e-08	GNA13
ENSG00000108370	17	63133549	63223821	52	28	54850040	4.6789	1.442e-06	RGS9
ENSG00000168646	17	63524681	63557765	11	8	54850040	3.8999	4.8114e-05	AXIN2
ENSG00000266076	17	63534220	63637151	40	18	54850040	3.747	8.9472e-05	CTD-2535L24.2
ENSG00000154240	17	63631656	64188202	314	57	54850040	4.5117	3.2149e-06	CEP112
ENSG00000091583	17	64208151	64252643	23	9	54850040	2.814	0.0024466	APOH
ENSG00000154229	17	64298754	64806861	313	102	54850040	7.4635	4.2125e-14	PRKCA
ENSG00000075429	17	64831235	64881603	57	12	54850040	3.9964	3.215e-05	CACNG5
ENSG00000075461	17	64961026	65029514	43	28	54850040	5.6448	8.2706e-09	CACNG4
ENSG00000108878	17	65040706	65052909	7	5	54850040	3.2782	0.00052242	CACNG1
ENSG00000198265	17	65066554	65242105	60	34	54850040	5.5121	1.7725e-08	HELZ
ENSG00000197170	17	65334032	65362743	12	7	54850040	3.2727	0.00053271	PSMD12
ENSG00000154217	17	65373575	65693372	185	90	54850040	7.2744	1.7403e-13	PITPNC1
ENSG00000130935	17	65713949	65740647	8	6	54850040	3.2439	0.00058947	NOL11
ENSG00000171634	17	65821640	65980494	72	36	54850040	5.7023	5.9084e-09	BPTF
ENSG00000186665	17	65987217	65989765	1	1	54850040	1.453	0.073117	C17orf58
ENSG00000182481	17	66031635	66042958	6	4	54850040	3.6217	0.00014635	KPNA2
ENSG00000196704	17	66243715	66253297	2	1	54850040	2.5867	0.0048452	AMZ2
ENSG00000141337	17	66255323	66418872	63	44	54850040	6.891	2.7708e-12	ARSG
ENSG00000108932	17	66263167	66287408	9	5	54850040	3.4874	0.00024388	SLC16A6
ENSG00000070540	17	66417089	66453654	10	7	54850040	4.8625	5.7947e-07	WIPI1
ENSG00000108946	17	66507921	66547460	8	5	54850040	3.5822	0.00017035	PRKAR1A
ENSG00000108950	17	66531254	66597530	51	9	54850040	2.7993	0.0025609	FAM20A
ENSG00000269657	17	66539369	66542970	1	1	54850040	1.7173	0.042966	AC079210.1
ENSG00000141338	17	66863433	66951533	30	21	54850040	5.3892	3.5388e-08	ABCA8
ENSG00000154258	17	66970629	67057205	27	21	54850040	6.4949	4.1542e-11	ABCA9
ENSG00000154262	17	67074843	67138029	23	17	54850040	6.1201	4.6769e-10	ABCA6
ENSG00000154263	17	67143355	67240987	38	27	54850040	6.7902	5.5971e-12	ABCA10
ENSG00000154265	17	67240452	67323385	27	16	54850040	4.7904	8.3232e-07	ABCA5
ENSG00000108984	17	67410839	67539472	76	27	54850040	3.8768	5.2919e-05	MAP2K6
ENSG00000153822	17	68049570	68131749	49	14	54850040	3.1841	0.00072606	KCNJ16
ENSG00000125398	17	70117161	70122561	4	2	54850040	4.0468	2.5962e-05	SOX9
ENSG00000133195	17	70642088	71088851	267	130	54850040	8.8776	3.4173e-19	SLC39A11
ENSG00000166685	17	71189129	71204646	7	4	54850040	3.2569	0.00056323	COG1
ENSG00000133193	17	71203492	71232892	23	12	54850040	4.2929	8.8168e-06	FAM104A
ENSG00000141219	17	71228372	71245091	12	7	54850040	3.3829	0.00035863	C17orf80
ENSG00000187959	17	71244588	71258491	7	4	54850040	2.7885	0.0026472	CPSF4L
ENSG00000179604	17	71279763	71308314	20	12	54850040	4.5965	2.1486e-06	CDC42EP4
ENSG00000069188	17	71330523	71640228	247	63	54850040	4.3965	5.5e-06	SDK2
ENSG00000172809	17	72199721	72206794	8	6	54850040	3.5078	0.00022595	RPL38
ENSG00000141540	17	72209653	72258155	37	24	54850040	5.6024	1.0572e-08	TTYH2
ENSG00000171595	17	72270386	72311023	24	17	54850040	5.7655	4.0707e-09	DNAI2
ENSG00000196169	17	72322349	72351959	12	8	54850040	4.3534	6.7021e-06	KIF19
ENSG00000204347	17	72352555	72358085	1	1	54850040	1.2875	0.098956	BTBD17
ENSG00000257008	17	72363546	72368761	3	2	54850040	2.0158	0.02191	GPR142
ENSG00000170412	17	72420990	72447792	25	11	54850040	3.795	7.3833e-05	GPRC5C
ENSG00000167851	17	72462555	72480933	10	6	54850040	3.4285	0.00030343	CD300A
ENSG00000178789	17	72517313	72527613	5	3	54850040	3.1118	0.00092976	CD300LB
ENSG00000167850	17	72537247	72542282	2	1	54850040	2.9685	0.0014965	CD300C
ENSG00000204345	17	72575504	72588422	4	2	54850040	3.5956	0.00016184	CD300LD
ENSG00000182352	17	72580818	72590348	1	1	54850040	1.6132	0.053346	C17orf77
ENSG00000186407	17	72606026	72619897	3	2	54850040	2.9902	0.0013941	CD300E
ENSG00000172794	17	72666717	72743474	34	25	54850040	6.3084	1.4098e-10	RAB37
ENSG00000186074	17	72690452	72709117	8	5	54850040	3.8201	6.671e-05	CD300LF
ENSG00000109062	17	72744791	72765492	9	6	54850040	4.1155	1.9321e-05	SLC9A3R1
ENSG00000109065	17	72766686	72772506	1	1	54850040	1.9553	0.025276	NAT9
ENSG00000109066	17	72772622	72835918	25	17	54850040	4.515	3.1652e-06	TMEM104
ENSG00000161509	17	72838162	72857627	3	2	54850040	2.1545	0.015602	GRIN2C
ENSG00000161513	17	72858619	72869156	4	2	54850040	3.0494	0.0011465	FDXR
ENSG00000172782	17	72873428	72889708	9	6	54850040	3.5268	0.00021027	FADS6
ENSG00000182040	17	72912176	72919351	2	1	54850040	2.1137	0.017269	USH1G
ENSG00000183034	17	72920370	72930007	2	1	54850040	1.7688	0.038462	OTOP2
ENSG00000182938	17	72931814	72946087	11	5	54850040	2.6821	0.0036583	OTOP3
ENSG00000167861	17	72946838	72969261	8	5	54850040	4.5331	2.9059e-06	HID1
ENSG00000109089	17	72983727	73001895	22	6	54850040	3.2802	0.00051867	CDR2L
ENSG00000167862	17	73008765	73017356	16	3	54850040	2.4546	0.0070514	ICT1
ENSG00000180901	17	73028670	73061984	36	7	54850040	2.7588	0.0029006	KCTD2
ENSG00000167863	17	73034958	73043080	4	2	54850040	2.3953	0.0083032	ATP5H
ENSG00000170190	17	73083822	73102257	57	8	54850040	3.3115	0.00046391	SLC16A5
ENSG00000125449	17	73106047	73126360	35	7	54850040	2.7878	0.0026537	ARMC7
ENSG00000125458	17	73126320	73127890	1	1	54850040	2.1085	0.017494	NT5C
ENSG00000189159	17	73131343	73164376	43	6	54850040	2.568	0.0051139	HN1
ENSG00000188612	17	73163408	73179078	13	4	54850040	2.9123	0.0017938	SUMO2
ENSG00000125450	17	73201754	73231853	47	5	54850040	2.9188	0.0017572	NUP85
ENSG00000125447	17	73232694	73258444	26	5	54850040	2.1605	0.015366	GGA3
ENSG00000125445	17	73257755	73262454	8	2	54850040	1.8954	0.029017	MRPS7
ENSG00000125457	17	73262309	73267308	1	1	54850040	1.8099	0.035153	MIF4GD
ENSG00000125454	17	73269073	73285591	15	5	54850040	2.5339	0.0056401	SLC25A19
ENSG00000177885	17	73314157	73401790	31	16	54850040	4.0082	3.0587e-05	GRB2
ENSG00000177728	17	73437240	73496171	21	13	54850040	4.5149	3.1677e-06	KIAA0195
ENSG00000177303	17	73496342	73511664	8	6	54850040	4.1921	1.382e-05	CASKIN2
ENSG00000182173	17	73512141	73520820	3	2	54850040	3.1103	0.00093448	TSEN54
ENSG00000073350	17	73521161	73571289	35	13	54850040	3.5206	0.00021529	LLGL2
ENSG00000266714	17	73584139	73622929	17	12	54850040	4.5893	2.2235e-06	MYO15B
ENSG00000108469	17	73622925	73663269	14	9	54850040	4.286	9.0969e-06	RECQL5
ENSG00000204323	17	73629514	73637484	3	2	54850040	2.6816	0.0036636	SMIM5
ENSG00000259120	17	73642323	73644057	1	1	54850040	1.4017	0.080499	SMIM6
ENSG00000161526	17	73663196	73704142	18	12	54850040	5.0567	2.1325e-07	SAP30BP
ENSG00000132470	17	73717408	73753899	20	13	54850040	4.9047	4.6782e-07	ITGB4
ENSG00000108479	17	73747675	73761792	5	3	54850040	3.2653	0.00054679	GALK1
ENSG00000132475	17	73772515	73781974	5	3	54850040	3.9153	4.5149e-05	H3F3B
ENSG00000132478	17	73780681	73821886	16	10	54850040	4.1423	1.7193e-05	UNK
ENSG00000092929	17	73823306	73840798	7	4	54850040	2.3564	0.0092259	UNC13D
ENSG00000132471	17	73841780	73852588	5	3	54850040	3.3555	0.00039616	WBP2
ENSG00000132481	17	73870242	73874656	3	1	54850040	1.9636	0.024789	TRIM47
ENSG00000141569	17	73876416	73893084	7	4	54850040	3.003	0.0013368	TRIM65
ENSG00000204316	17	73894724	73905899	6	4	54850040	3.929	4.2658e-05	MRPL38
ENSG00000267426	17	73894726	73926210	14	10	54850040	5.7495	4.4754e-09	RP11-552F3.12
ENSG00000188878	17	73905655	73937221	14	10	54850040	4.663	1.558e-06	FBF1
ENSG00000161533	17	73937588	73975515	20	12	54850040	4.67	1.5057e-06	ACOX1
ENSG00000257949	17	73975301	73996667	12	5	54850040	2.4471	0.0072001	TEN1
ENSG00000250506	17	73996987	74002080	2	1	54850040	1.4447	0.074277	CDK3
ENSG00000167880	17	74000583	74023533	13	8	54850040	3.6019	0.00015796	EVPL
ENSG00000167881	17	74035184	74068734	8	6	54850040	3.8358	6.2571e-05	SRP68
ENSG00000186919	17	74068042	74079747	6	4	54850040	4.109	1.9871e-05	ZACN
ENSG00000182687	17	74070875	74073622	1	1	54850040	1.9806	0.023817	GALR2
ENSG00000182473	17	74077087	74117657	11	8	54850040	4.837	6.5891e-07	EXOC7
ENSG00000141576	17	74138534	74236454	80	11	54850040	2.8102	0.0024755	RNF157
ENSG00000185262	17	74261283	74267375	4	2	54850040	3.9484	3.9343e-05	UBALD2
ENSG00000129646	17	74270130	74303761	21	7	54850040	3.1848	0.00072425	QRICH2
ENSG00000161542	17	74305567	74380602	29	21	54850040	6.4384	6.0372e-11	PRPSAP1
ENSG00000176170	17	74372665	74383941	6	4	54850040	3.5582	0.00018671	SPHK1
ENSG00000175931	17	74385532	74449288	30	23	54850040	6.7442	7.6913e-12	UBE2O
ENSG00000129673	17	74449433	74466199	5	3	54850040	4.0957	2.1043e-05	AANAT
ENSG00000129667	17	74466973	74497872	10	6	54850040	4.2402	1.1168e-05	RHBDF2
ENSG00000161544	17	74523438	74547257	14	9	54850040	4.9417	3.8716e-07	CYGB
ENSG00000214140	17	74523668	74549660	14	9	54850040	4.9417	3.8716e-07	PRCD
ENSG00000070731	17	74559792	74583038	10	7	54850040	4.4393	4.5128e-06	ST6GALNAC2
ENSG00000070526	17	74620843	74639920	12	8	54850040	4.0005	3.1607e-05	ST6GALNAC1
ENSG00000182534	17	74668633	74707098	38	3	54850040	1.8479	0.032306	MXRA7
ENSG00000070495	17	74708919	74722866	14	6	54850040	2.8928	0.0019093	JMJD6
ENSG00000181038	17	74722912	74730018	2	1	54850040	2.3834	0.0085757	METTL23
ENSG00000267168	17	74729060	74734604	2	1	54850040	1.5458	0.061075	RP11-318A15.7
ENSG00000161547	17	74730197	74733456	1	1	54850040	1.3367	0.090665	SRSF2
ENSG00000092931	17	74731947	74777531	16	11	54850040	5.0345	2.3949e-07	MFSD11
ENSG00000167889	17	74864538	74946475	41	27	54850040	5.5049	1.847e-08	MGAT5B
ENSG00000129657	17	75082798	75213179	152	28	54850040	3.6819	0.00011576	SEC14L1
ENSG00000184640	17	75276651	75496678	96	70	54850040	7.9817	7.2164e-16	SEPT9
ENSG00000204283	17	75875109	75878659	3	2	54850040	2.8258	0.0023579	FLJ45079
ENSG00000078687	17	76000249	76104916	38	24	54850040	5.4256	2.8881e-08	TNRC6C
ENSG00000141524	17	76106539	76128488	24	10	54850040	3.3006	0.00048234	TMC6
ENSG00000167895	17	76126851	76139049	13	6	54850040	2.8761	0.0020128	TMC8
ENSG00000187997	17	76142434	76162258	20	14	54850040	5.5424	1.4916e-08	C17orf99
ENSG00000108639	17	76164639	76169608	1	1	54850040	1.7602	0.039187	SYNGR2
ENSG00000167900	17	76170160	76183314	8	3	54850040	2.8682	0.002064	TK1
ENSG00000183077	17	76183398	76203782	15	8	54850040	3.3835	0.0003578	AFMID
ENSG00000089685	17	76210267	76221717	6	4	54850040	3.4635	0.00026659	BIRC5
ENSG00000268310	17	76210462	76220740	6	4	54850040	3.4635	0.00026659	AC087645.1
ENSG00000204278	17	76227391	76237068	3	2	54850040	2.6854	0.0036225	TMEM235
ENSG00000184557	17	76352864	76356158	1	1	54850040	2.6861	0.0036142	SOCS3
ENSG00000087157	17	76374721	76421195	23	16	54850040	5.1448	1.3391e-07	PGS1
ENSG00000187775	17	76419778	76573476	135	81	54850040	6.9669	1.6196e-12	DNAH17
ENSG00000268470	17	76494911	76499138	1	1	54850040	1.5203	0.064214	DNAH17-AS1
ENSG00000108669	17	76670130	76778379	42	28	54850040	6.8956	2.6819e-12	CYTH1
